drug_name,disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
minocycline,acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,
